timestamp,device_id,gas,client,pressure,temperature,volume
2026-04-20 16:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,117.86,21.16,4.714
2026-04-20 17:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,117.56,20.95,4.702
2026-04-20 18:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,117.57,20.19,4.703
2026-04-20 19:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,117.4,20.0,4.696
2026-04-20 20:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,117.15,18.83,4.686
2026-04-20 21:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,117.0,17.39,4.68
2026-04-20 22:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,116.69,17.32,4.668
2026-04-20 23:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,116.55,16.07,4.662
2026-04-21 00:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,116.89,15.58,4.676
2026-04-21 01:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,116.66,16.21,4.667
2026-04-21 02:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,116.26,15.67,4.651
2026-04-21 03:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,116.32,16.44,4.653
2026-04-21 04:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,115.95,16.47,4.638
2026-04-21 05:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,115.58,16.32,4.623
2026-04-21 06:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,115.53,16.77,4.621
2026-04-21 07:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,115.62,17.68,4.625
2026-04-21 08:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,115.14,18.6,4.606
2026-04-21 09:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,114.94,18.48,4.598
2026-04-21 10:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,114.67,19.2,4.587
2026-04-21 11:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,114.37,20.42,4.575
2026-04-21 12:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,114.34,21.08,4.574
2026-04-21 13:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,114.23,20.89,4.569
2026-04-21 14:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,113.93,20.98,4.557
2026-04-21 15:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,113.79,20.79,4.551
2026-04-21 16:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,113.6,20.21,4.544
2026-04-21 17:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,113.38,19.24,4.535
2026-04-21 18:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,113.04,19.26,4.522
2026-04-21 19:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.96,18.53,4.518
2026-04-21 20:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,113.02,18.46,4.521
2026-04-21 21:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.89,17.74,4.516
2026-04-21 22:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.76,16.33,4.51
2026-04-21 23:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.34,15.37,4.493
2026-04-22 00:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.3,14.82,4.492
2026-04-22 01:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.48,14.56,4.499
2026-04-22 02:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.42,14.15,4.497
2026-04-22 03:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.32,14.16,4.493
2026-04-22 04:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.34,14.75,4.494
2026-04-22 05:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.17,14.91,4.487
2026-04-22 06:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,112.02,15.67,4.481
2026-04-22 07:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,111.7,16.6,4.468
2026-04-22 08:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,111.36,17.08,4.455
2026-04-22 09:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,111.01,17.79,4.44
2026-04-22 10:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,111.05,18.82,4.442
2026-04-22 11:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,110.42,19.83,4.417
2026-04-22 12:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,110.34,20.75,4.414
2026-04-22 13:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,109.98,20.59,4.399
2026-04-22 14:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,109.74,21.12,4.39
2026-04-22 15:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,109.38,21.57,4.375
2026-04-22 16:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,109.07,21.44,4.363
2026-04-22 17:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,108.83,20.62,4.353
2026-04-22 18:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,108.69,20.1,4.348
2026-04-22 19:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,108.8,19.28,4.352
2026-04-22 20:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,108.45,18.92,4.338
2026-04-22 21:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,108.31,18.43,4.332
2026-04-22 22:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,107.99,17.64,4.319
2026-04-22 23:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,108.03,17.11,4.321
2026-04-23 00:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,107.96,16.8,4.318
2026-04-23 01:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,107.73,16.62,4.309
2026-04-23 02:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,107.62,15.45,4.305
2026-04-23 03:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,107.26,14.81,4.291
2026-04-23 04:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,107.09,14.97,4.284
2026-04-23 05:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,106.88,14.6,4.275
2026-04-23 06:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,106.96,14.47,4.278
2026-04-23 07:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,106.68,14.99,4.267
2026-04-23 08:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,106.46,16.1,4.259
2026-04-23 09:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,105.94,16.38,4.237
2026-04-23 10:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,105.49,16.97,4.22
2026-04-23 11:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,105.34,18.21,4.213
2026-04-23 12:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,105.16,19.03,4.206
2026-04-23 13:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,105.28,19.36,4.211
2026-04-23 14:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,105.06,20.12,4.202
2026-04-23 15:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.92,20.2,4.197
2026-04-23 16:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.73,20.27,4.189
2026-04-23 17:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.6,20.03,4.184
2026-04-23 18:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.54,20.69,4.182
2026-04-23 19:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.41,20.17,4.177
2026-04-23 20:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.49,19.02,4.18
2026-04-23 21:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.22,18.15,4.169
2026-04-23 22:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.25,18.21,4.17
2026-04-23 23:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.23,17.55,4.169
2026-04-24 00:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,104.1,17.49,4.164
2026-04-24 01:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,103.89,16.75,4.155
2026-04-24 02:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,103.67,16.03,4.147
2026-04-24 03:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,103.46,16.39,4.139
2026-04-24 04:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,103.41,17.12,4.136
2026-04-24 05:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,103.13,16.89,4.125
2026-04-24 06:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,102.96,17.47,4.118
2026-04-24 07:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,102.95,17.51,4.118
2026-04-24 08:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,102.84,18.0,4.114
2026-04-24 09:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,102.48,18.35,4.099
2026-04-24 10:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,102.03,19.14,4.081
2026-04-24 11:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,101.69,19.74,4.068
2026-04-24 12:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,101.55,19.8,4.062
2026-04-24 13:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,101.18,19.83,4.047
2026-04-24 14:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,101.28,20.05,4.051
2026-04-24 15:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,100.95,20.16,4.038
2026-04-24 16:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,100.75,20.5,4.03
2026-04-24 17:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,100.68,21.1,4.027
2026-04-24 18:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,100.48,20.75,4.019
2026-04-24 19:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,100.08,19.56,4.003
2026-04-24 20:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,100.23,19.48,4.009
2026-04-24 21:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,100.17,18.07,4.007
2026-04-24 22:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,99.88,17.15,3.995
2026-04-24 23:00:00,BTL-O2-0041,Oxígeno,Soldaduras Pla,99.75,16.2,3.99
2026-04-11 00:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.73,19.14,6.589
2026-04-11 01:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.64,18.64,6.586
2026-04-11 02:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.52,17.37,6.581
2026-04-11 03:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.52,17.74,6.581
2026-04-11 04:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.49,17.61,6.58
2026-04-11 05:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.27,17.65,6.571
2026-04-11 06:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.23,17.11,6.569
2026-04-11 07:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.25,17.08,6.57
2026-04-11 08:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.19,17.03,6.568
2026-04-11 09:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.2,17.66,6.568
2026-04-11 10:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.51,18.38,6.58
2026-04-11 11:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,164.23,18.76,6.569
2026-04-11 12:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.95,18.76,6.558
2026-04-11 13:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.88,19.38,6.555
2026-04-11 14:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.71,19.93,6.548
2026-04-11 15:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.59,20.33,6.544
2026-04-11 16:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.34,20.06,6.533
2026-04-11 17:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.23,19.48,6.529
2026-04-11 18:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.29,19.49,6.532
2026-04-11 19:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.09,18.74,6.524
2026-04-11 20:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.76,18.17,6.51
2026-04-11 21:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.95,17.83,6.518
2026-04-11 22:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.77,17.08,6.511
2026-04-11 23:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.54,15.96,6.501
2026-04-12 00:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.32,15.79,6.493
2026-04-12 01:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.7,15.48,6.508
2026-04-12 02:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.9,14.9,6.516
2026-04-12 03:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.93,15.29,6.517
2026-04-12 04:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.66,15.6,6.507
2026-04-12 05:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.64,16.84,6.506
2026-04-12 06:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.59,17.32,6.504
2026-04-12 07:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.53,17.88,6.501
2026-04-12 08:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.63,19.15,6.505
2026-04-12 09:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.62,19.31,6.505
2026-04-12 10:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.8,19.81,6.512
2026-04-12 11:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.86,20.14,6.514
2026-04-12 12:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,163.03,20.76,6.521
2026-04-12 13:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.95,21.27,6.518
2026-04-12 14:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.77,21.86,6.511
2026-04-12 15:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.49,21.62,6.5
2026-04-12 16:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.45,21.98,6.498
2026-04-12 17:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.63,21.5,6.505
2026-04-12 18:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.38,21.13,6.495
2026-04-12 19:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.26,20.56,6.49
2026-04-12 20:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.19,20.49,6.488
2026-04-12 21:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.05,18.88,6.482
2026-04-12 22:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,161.99,17.74,6.48
2026-04-12 23:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,162.05,17.42,6.482
2026-04-13 00:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,161.78,16.86,6.471
2026-04-13 01:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,161.65,17.01,6.466
2026-04-13 02:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,161.57,16.21,6.463
2026-04-13 03:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,161.31,15.99,6.452
2026-04-13 04:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,161.14,15.55,6.446
2026-04-13 05:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,161.04,15.44,6.442
2026-04-13 06:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,160.58,15.98,6.423
2026-04-13 07:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,160.6,16.96,6.424
2026-04-13 08:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,160.45,17.06,6.418
2026-04-13 09:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,160.19,18.14,6.407
2026-04-13 10:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,159.85,18.57,6.394
2026-04-13 11:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,159.67,19.1,6.387
2026-04-13 12:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,159.27,19.58,6.371
2026-04-13 13:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,159.04,20.12,6.362
2026-04-13 14:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,158.65,19.42,6.346
2026-04-13 15:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,158.29,19.56,6.332
2026-04-13 16:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,157.76,19.94,6.31
2026-04-13 17:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,157.37,20.42,6.295
2026-04-13 18:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,157.05,19.72,6.282
2026-04-13 19:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,156.8,18.99,6.272
2026-04-13 20:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,156.55,18.86,6.262
2026-04-13 21:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,156.31,19.02,6.253
2026-04-13 22:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,155.92,17.78,6.237
2026-04-13 23:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,155.78,16.83,6.231
2026-04-14 00:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,155.74,15.74,6.23
2026-04-14 01:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,155.58,14.93,6.223
2026-04-14 02:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,155.25,14.52,6.21
2026-04-14 03:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,155.04,14.68,6.202
2026-04-14 04:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,154.87,14.47,6.195
2026-04-14 05:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,154.68,15.27,6.187
2026-04-14 06:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,154.58,15.33,6.183
2026-04-14 07:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,154.46,15.43,6.178
2026-04-14 08:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,154.03,16.03,6.161
2026-04-14 09:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,153.87,17.32,6.155
2026-04-14 10:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,153.37,18.0,6.135
2026-04-14 11:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,152.86,18.41,6.114
2026-04-14 12:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,152.32,19.28,6.093
2026-04-14 13:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,152.22,19.93,6.089
2026-04-14 14:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,151.75,20.79,6.07
2026-04-14 15:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,151.19,20.56,6.048
2026-04-14 16:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,150.88,20.91,6.035
2026-04-14 17:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,150.61,20.08,6.024
2026-04-14 18:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,150.47,19.7,6.019
2026-04-14 19:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,150.15,19.3,6.006
2026-04-14 20:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,150.19,19.01,6.008
2026-04-14 21:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,150.11,17.91,6.004
2026-04-14 22:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,149.79,17.61,5.992
2026-04-14 23:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,149.62,17.08,5.985
2026-04-15 00:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,149.23,16.99,5.969
2026-04-15 01:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,149.18,16.64,5.967
2026-04-15 02:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,148.98,16.27,5.959
2026-04-15 03:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,148.56,15.56,5.943
2026-04-15 04:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,148.27,15.48,5.931
2026-04-15 05:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,148.26,15.65,5.93
2026-04-15 06:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,148.0,15.8,5.92
2026-04-15 07:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,147.65,16.24,5.906
2026-04-15 08:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,147.42,17.49,5.897
2026-04-15 09:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,147.26,18.4,5.89
2026-04-15 10:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,146.7,19.11,5.868
2026-04-15 11:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,146.34,20.03,5.854
2026-04-15 12:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,146.14,20.49,5.845
2026-04-15 13:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,145.68,20.65,5.827
2026-04-15 14:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,145.4,20.61,5.816
2026-04-15 15:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,145.27,20.9,5.811
2026-04-15 16:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,145.1,20.55,5.804
2026-04-15 17:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,144.77,20.55,5.791
2026-04-15 18:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,144.43,20.02,5.777
2026-04-15 19:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,144.27,19.8,5.771
2026-04-15 20:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,144.09,19.96,5.764
2026-04-15 21:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,143.89,19.79,5.755
2026-04-15 22:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,143.45,19.08,5.738
2026-04-15 23:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,143.03,18.46,5.721
2026-04-16 00:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,142.86,17.58,5.714
2026-04-16 01:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,142.79,16.83,5.712
2026-04-16 02:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,142.63,16.4,5.705
2026-04-16 03:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,142.6,15.93,5.704
2026-04-16 04:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,142.38,16.33,5.695
2026-04-16 05:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,141.9,15.79,5.676
2026-04-16 06:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,141.69,16.28,5.667
2026-04-16 07:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,141.6,17.15,5.664
2026-04-16 08:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,141.33,17.16,5.653
2026-04-16 09:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,140.76,17.42,5.63
2026-04-16 10:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,140.37,18.36,5.615
2026-04-16 11:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,139.83,19.31,5.593
2026-04-16 12:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,139.4,19.58,5.576
2026-04-16 13:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,139.2,20.39,5.568
2026-04-16 14:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,138.91,21.34,5.556
2026-04-16 15:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,138.72,20.99,5.549
2026-04-16 16:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,138.21,21.76,5.528
2026-04-16 17:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,138.05,21.03,5.522
2026-04-16 18:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,137.81,21.04,5.513
2026-04-16 19:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,137.56,20.36,5.502
2026-04-16 20:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,137.21,19.79,5.488
2026-04-16 21:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,137.1,18.67,5.484
2026-04-16 22:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,137.34,17.61,5.494
2026-04-16 23:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,137.3,16.79,5.492
2026-04-17 00:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,137.02,16.11,5.481
2026-04-17 01:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,136.77,15.98,5.471
2026-04-17 02:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,136.47,16.43,5.459
2026-04-17 03:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,136.27,15.99,5.451
2026-04-17 04:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,136.0,15.67,5.44
2026-04-17 05:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,135.78,15.59,5.431
2026-04-17 06:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,135.61,15.99,5.424
2026-04-17 07:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,135.72,16.13,5.429
2026-04-17 08:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,135.31,16.86,5.412
2026-04-17 09:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,135.01,17.7,5.401
2026-04-17 10:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,135.01,18.4,5.4
2026-04-17 11:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,134.79,18.84,5.392
2026-04-17 12:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,134.44,19.97,5.378
2026-04-17 13:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,134.44,20.72,5.378
2026-04-17 14:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,133.96,20.75,5.358
2026-04-17 15:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,133.38,21.15,5.335
2026-04-17 16:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,133.19,21.54,5.328
2026-04-17 17:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,132.98,22.01,5.319
2026-04-17 18:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,132.6,22.22,5.304
2026-04-17 19:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,132.52,22.44,5.301
2026-04-17 20:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,132.39,21.86,5.296
2026-04-17 21:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,132.12,19.98,5.285
2026-04-17 22:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,132.17,19.08,5.287
2026-04-17 23:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,132.0,18.65,5.28
2026-04-18 00:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,131.87,17.52,5.275
2026-04-18 01:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,131.74,17.73,5.27
2026-04-18 02:00:00,BTL-O2-0042,Oxígeno,Hospital Vall,131.94,17.74,5.277
